customer_id,signup_date,location_id,age_band,gender,customer_persona,preferred_sport,marketing_consent
CUST024619,2023-09-26,LOC008,55+,Women,Studio Regular,Pilates,True
CUST024620,2023-06-26,LOC013,35-44,Women,Outdoor Explorer,Pilates,True
CUST024621,2024-10-22,LOC004,25-34,Men,Outdoor Explorer,Trail,True
CUST024622,2025-10-13,LOC001,25-34,Men,Outdoor Explorer,Hiking,True
CUST024623,2023-04-15,LOC007,25-34,Men,Performance Athlete,Running,True
CUST024624,2025-10-17,LOC013,55+,Women,Active Lifestyle,Multi-Sport,True
CUST024625,2024-02-27,LOC011,35-44,Women,Active Lifestyle,Trail,True
CUST024626,2025-06-30,LOC010,35-44,Men,Urban Runner,Gym,True
CUST024627,2025-07-02,LOC001,45-54,Men,Outdoor Explorer,Hiking,False
CUST024628,2024-08-05,LOC011,35-44,Men,Outdoor Explorer,Multi-Sport,True
CUST024629,2024-07-03,LOC012,55+,Women,Studio Regular,Multi-Sport,True
CUST024630,2025-10-14,LOC004,25-34,Women,Performance Athlete,Multi-Sport,True
CUST024631,2025-03-24,LOC010,45-54,Women,Studio Regular,Multi-Sport,False
CUST024632,2024-02-07,LOC009,45-54,Men,Active Lifestyle,Hiking,False
CUST024633,2023-03-16,LOC005,45-54,Women,Active Lifestyle,Gym,True
CUST024634,2024-06-22,LOC001,25-34,Women,Performance Athlete,Running,True
CUST024635,2024-02-06,LOC008,25-34,Women,Active Lifestyle,Running,True
CUST024636,2024-01-24,LOC004,25-34,Women,Studio Regular,Pilates,False
CUST024637,2023-08-21,LOC002,35-44,Men,Studio Regular,Pilates,False
CUST024638,2023-03-13,LOC010,35-44,Women,Urban Runner,Running,True
CUST024639,2024-04-13,LOC008,55+,Women,Urban Runner,Running,False
CUST024640,2024-10-25,LOC007,45-54,Men,Urban Runner,Running,True
CUST024641,2023-02-03,LOC008,35-44,Men,Outdoor Explorer,Trail,True
CUST024642,2025-03-21,LOC001,35-44,Women,Active Lifestyle,Gym,True
CUST024643,2025-11-16,LOC013,18-24,Women,Active Lifestyle,Pilates,True
CUST024644,2024-11-27,LOC013,18-24,Men,Performance Athlete,Trail,True
CUST024645,2025-06-06,LOC009,35-44,Men,Active Lifestyle,Hiking,False
CUST024646,2023-06-24,LOC004,25-34,Men,Studio Regular,Trail,True
CUST024647,2025-12-30,LOC011,18-24,Men,Outdoor Explorer,Hiking,False
CUST024648,2024-04-23,LOC001,18-24,Men,Active Lifestyle,Running,True
CUST024649,2023-10-14,LOC004,18-24,Women,Active Lifestyle,Multi-Sport,True
CUST024650,2023-07-30,LOC007,18-24,Women,Outdoor Explorer,Trail,True
CUST024651,2025-08-18,LOC001,35-44,Men,Urban Runner,Running,True
CUST024652,2023-12-22,LOC010,25-34,Women,Urban Runner,Running,True
CUST024653,2025-07-09,LOC006,25-34,Men,Active Lifestyle,Gym,True
CUST024654,2023-11-13,LOC004,45-54,Women,Outdoor Explorer,Hiking,False
CUST024655,2025-04-04,LOC013,35-44,Women,Active Lifestyle,Pilates,False
CUST024656,2025-07-21,LOC002,45-54,Non-Binary / Other,Studio Regular,Multi-Sport,False
CUST024657,2024-10-22,LOC012,35-44,Men,Active Lifestyle,Pilates,True
CUST024658,2023-12-20,LOC005,25-34,Men,Active Lifestyle,Multi-Sport,False
CUST024659,2024-02-29,LOC014,25-34,Women,Outdoor Explorer,Trail,False
CUST024660,2025-01-12,LOC007,18-24,Men,Studio Regular,Multi-Sport,True
CUST024661,2025-04-10,LOC008,45-54,Men,Urban Runner,Running,True
CUST024662,2023-06-16,LOC009,25-34,Women,Urban Runner,Running,True
CUST024663,2023-10-31,LOC005,25-34,Men,Outdoor Explorer,Trail,True
CUST024664,2025-12-07,LOC001,45-54,Women,Outdoor Explorer,Trail,False
CUST024665,2023-08-11,LOC004,45-54,Men,Performance Athlete,Running,True
CUST024666,2023-12-25,LOC013,45-54,Men,Studio Regular,Gym,False
CUST024667,2024-08-08,LOC007,18-24,Women,Urban Runner,Running,True
CUST024668,2025-10-14,LOC004,25-34,Men,Studio Regular,Pilates,True
CUST024669,2025-04-01,LOC004,35-44,Women,Active Lifestyle,Running,True
CUST024670,2023-03-15,LOC012,18-24,Men,Active Lifestyle,Running,True
CUST024671,2024-04-23,LOC001,55+,Women,Urban Runner,Running,False
CUST024672,2025-01-17,LOC008,45-54,Women,Urban Runner,Running,True
CUST024673,2024-12-16,LOC013,18-24,Women,Urban Runner,Running,False
CUST024674,2024-07-02,LOC008,55+,Men,Urban Runner,Running,True
CUST024675,2025-10-23,LOC009,18-24,Men,Urban Runner,Running,True
CUST024676,2023-12-11,LOC009,25-34,Women,Studio Regular,Multi-Sport,False
CUST024677,2024-05-03,LOC004,18-24,Men,Studio Regular,Pilates,True
CUST024678,2023-04-22,LOC001,25-34,Men,Urban Runner,Running,True
CUST024679,2025-06-14,LOC012,55+,Women,Outdoor Explorer,Trail,True
CUST024680,2025-11-17,LOC012,18-24,Women,Outdoor Explorer,Hiking,True
CUST024681,2024-04-08,LOC007,45-54,Men,Active Lifestyle,Multi-Sport,False
CUST024682,2024-08-20,LOC004,45-54,Women,Outdoor Explorer,Running,True
CUST024683,2023-02-26,LOC007,25-34,Women,Studio Regular,Gym,True
CUST024684,2025-10-10,LOC007,35-44,Women,Urban Runner,Hiking,True
CUST024685,2025-03-05,LOC002,55+,Men,Studio Regular,Hiking,True
CUST024686,2025-08-27,LOC005,45-54,Men,Active Lifestyle,Running,True
CUST024687,2023-07-29,LOC002,35-44,Women,Studio Regular,Pilates,True
CUST024688,2023-09-04,LOC013,25-34,Women,Performance Athlete,Trail,True
CUST024689,2023-12-31,LOC001,55+,Men,Active Lifestyle,Pilates,True
CUST024690,2024-06-30,LOC011,25-34,Men,Urban Runner,Running,False
CUST024691,2025-09-02,LOC006,18-24,Women,Active Lifestyle,Pilates,False
CUST024692,2025-11-22,LOC007,18-24,Women,Studio Regular,Pilates,True
CUST024693,2025-08-16,LOC013,45-54,Men,Active Lifestyle,Running,True
CUST024694,2023-08-13,LOC013,35-44,Men,Studio Regular,Running,True
CUST024695,2025-11-27,LOC001,35-44,Men,Outdoor Explorer,Trail,True
CUST024696,2025-09-16,LOC001,25-34,Women,Studio Regular,Pilates,True
CUST024697,2023-11-02,LOC004,55+,Women,Urban Runner,Running,True
CUST024698,2023-11-06,LOC007,35-44,Women,Urban Runner,Hiking,True
CUST024699,2025-06-10,LOC008,35-44,Men,Urban Runner,Running,True
CUST024700,2024-08-12,LOC013,18-24,Women,Active Lifestyle,Running,True
CUST024701,2023-11-08,LOC012,35-44,Women,Outdoor Explorer,Hiking,True
CUST024702,2025-08-17,LOC004,45-54,Men,Studio Regular,Gym,True
CUST024703,2024-10-14,LOC001,25-34,Women,Urban Runner,Running,True
CUST024704,2025-12-09,LOC013,25-34,Women,Outdoor Explorer,Hiking,False
CUST024705,2024-12-07,LOC001,25-34,Women,Studio Regular,Gym,True
CUST024706,2023-01-28,LOC008,25-34,Women,Outdoor Explorer,Hiking,False
CUST024707,2023-01-17,LOC004,35-44,Women,Studio Regular,Pilates,True
CUST024708,2025-11-21,LOC011,45-54,Men,Active Lifestyle,Trail,True
CUST024709,2025-04-19,LOC008,25-34,Women,Urban Runner,Running,True
CUST024710,2025-09-13,LOC004,25-34,Women,Studio Regular,Pilates,True
CUST024711,2024-11-10,LOC004,45-54,Women,Outdoor Explorer,Hiking,True
CUST024712,2024-04-03,LOC001,55+,Men,Studio Regular,Pilates,True
CUST024713,2024-11-16,LOC009,18-24,Men,Active Lifestyle,Multi-Sport,True
CUST024714,2024-01-21,LOC009,45-54,Women,Urban Runner,Running,False
CUST024715,2024-09-14,LOC004,35-44,Women,Studio Regular,Pilates,True
CUST024716,2025-05-13,LOC004,25-34,Women,Urban Runner,Running,False
CUST024717,2025-12-03,LOC012,45-54,Men,Active Lifestyle,Running,True
CUST024718,2025-08-28,LOC014,18-24,Women,Outdoor Explorer,Trail,True
CUST024719,2024-12-06,LOC007,25-34,Men,Performance Athlete,Trail,True
CUST024720,2024-07-04,LOC001,25-34,Men,Active Lifestyle,Hiking,True
CUST024721,2025-01-23,LOC013,18-24,Men,Studio Regular,Multi-Sport,True
CUST024722,2025-10-30,LOC004,25-34,Women,Active Lifestyle,Pilates,True
CUST024723,2023-10-29,LOC001,25-34,Women,Active Lifestyle,Pilates,True
CUST024724,2025-05-07,LOC001,45-54,Men,Active Lifestyle,Pilates,True
CUST024725,2024-06-13,LOC007,25-34,Men,Urban Runner,Running,True
CUST024726,2025-05-25,LOC001,25-34,Women,Active Lifestyle,Gym,False
CUST024727,2024-11-27,LOC006,35-44,Women,Studio Regular,Hiking,False
CUST024728,2024-07-26,LOC007,18-24,Women,Outdoor Explorer,Trail,True
CUST024729,2023-05-09,LOC001,35-44,Women,Active Lifestyle,Running,True
CUST024730,2023-01-05,LOC005,25-34,Men,Studio Regular,Multi-Sport,True
CUST024731,2023-07-10,LOC014,25-34,Women,Active Lifestyle,Hiking,True
CUST024732,2025-11-06,LOC012,18-24,Men,Urban Runner,Running,True
CUST024733,2024-09-21,LOC001,25-34,Non-Binary / Other,Studio Regular,Hiking,False
CUST024734,2024-12-13,LOC001,35-44,Women,Active Lifestyle,Pilates,True
CUST024735,2024-02-16,LOC003,45-54,Men,Performance Athlete,Running,True
CUST024736,2025-01-23,LOC001,25-34,Women,Studio Regular,Gym,True
CUST024737,2025-06-16,LOC009,25-34,Women,Studio Regular,Hiking,False
CUST024738,2025-02-07,LOC010,45-54,Women,Urban Runner,Gym,False
CUST024739,2025-11-05,LOC014,25-34,Women,Outdoor Explorer,Hiking,False
CUST024740,2023-04-13,LOC003,25-34,Women,Active Lifestyle,Gym,True
CUST024741,2025-08-30,LOC011,25-34,Women,Urban Runner,Gym,True
CUST024742,2023-07-29,LOC007,18-24,Women,Active Lifestyle,Gym,True
CUST024743,2024-09-09,LOC001,45-54,Women,Outdoor Explorer,Hiking,True
CUST024744,2024-05-08,LOC009,25-34,Women,Urban Runner,Multi-Sport,False
CUST024745,2025-01-26,LOC013,18-24,Men,Active Lifestyle,Running,False
CUST024746,2025-12-16,LOC007,35-44,Women,Urban Runner,Running,False
CUST024747,2024-01-01,LOC007,18-24,Men,Studio Regular,Gym,False
CUST024748,2024-11-14,LOC002,25-34,Women,Urban Runner,Running,True
CUST024749,2025-05-09,LOC001,25-34,Men,Outdoor Explorer,Hiking,True
CUST024750,2025-07-05,LOC011,35-44,Non-Binary / Other,Performance Athlete,Trail,False
CUST024751,2025-01-19,LOC004,35-44,Men,Urban Runner,Trail,True
CUST024752,2025-10-14,LOC008,45-54,Men,Performance Athlete,Trail,True
CUST024753,2025-09-01,LOC013,25-34,Women,Active Lifestyle,Gym,False
CUST024754,2025-01-31,LOC005,45-54,Women,Studio Regular,Running,False
CUST024755,2025-08-14,LOC001,25-34,Men,Urban Runner,Running,True
CUST024756,2024-10-11,LOC004,35-44,Men,Urban Runner,Running,True
CUST024757,2023-02-02,LOC002,25-34,Women,Studio Regular,Gym,True
CUST024758,2025-08-19,LOC004,25-34,Men,Studio Regular,Gym,True
CUST024759,2023-04-28,LOC005,35-44,Men,Urban Runner,Running,True
CUST024760,2025-06-21,LOC011,35-44,Women,Active Lifestyle,Gym,False
CUST024761,2024-12-11,LOC001,55+,Men,Studio Regular,Gym,True
CUST024762,2023-10-22,LOC001,25-34,Women,Outdoor Explorer,Hiking,False
CUST024763,2024-10-25,LOC002,25-34,Men,Urban Runner,Running,False
CUST024764,2023-02-13,LOC005,25-34,Women,Active Lifestyle,Gym,True
CUST024765,2023-08-23,LOC013,25-34,Men,Urban Runner,Gym,True
CUST024766,2025-05-01,LOC004,35-44,Women,Active Lifestyle,Pilates,True
CUST024767,2025-06-21,LOC001,35-44,Men,Performance Athlete,Gym,True
CUST024768,2024-07-17,LOC011,35-44,Women,Active Lifestyle,Running,True
CUST024769,2024-02-21,LOC011,45-54,Men,Active Lifestyle,Multi-Sport,True
CUST024770,2024-09-01,LOC007,35-44,Men,Performance Athlete,Multi-Sport,False
CUST024771,2024-03-27,LOC009,35-44,Men,Studio Regular,Pilates,True
CUST024772,2024-06-09,LOC008,18-24,Women,Performance Athlete,Running,False
CUST024773,2024-06-14,LOC009,35-44,Women,Urban Runner,Running,True
CUST024774,2025-03-18,LOC011,25-34,Women,Active Lifestyle,Trail,True
CUST024775,2023-08-29,LOC001,35-44,Women,Active Lifestyle,Pilates,True
CUST024776,2023-07-17,LOC002,35-44,Women,Studio Regular,Trail,False
CUST024777,2024-07-20,LOC011,25-34,Men,Urban Runner,Trail,True
CUST024778,2024-01-30,LOC002,45-54,Men,Studio Regular,Gym,True
CUST024779,2025-02-07,LOC005,35-44,Women,Studio Regular,Pilates,True
CUST024780,2024-02-15,LOC009,18-24,Men,Studio Regular,Pilates,False
CUST024781,2024-01-25,LOC013,55+,Men,Studio Regular,Gym,True
CUST024782,2025-09-04,LOC002,45-54,Men,Urban Runner,Running,True
CUST024783,2025-03-16,LOC001,45-54,Women,Performance Athlete,Running,True
CUST024784,2023-06-12,LOC007,25-34,Women,Active Lifestyle,Running,True
CUST024785,2023-10-26,LOC011,25-34,Men,Urban Runner,Running,True
CUST024786,2025-03-15,LOC007,25-34,Women,Urban Runner,Gym,False
CUST024787,2023-03-22,LOC011,25-34,Women,Urban Runner,Running,False
CUST024788,2025-12-31,LOC001,55+,Women,Urban Runner,Running,False
CUST024789,2023-09-08,LOC001,35-44,Women,Studio Regular,Pilates,False
CUST024790,2024-06-06,LOC004,35-44,Men,Outdoor Explorer,Hiking,True
CUST024791,2023-03-31,LOC012,45-54,Women,Urban Runner,Running,True
CUST024792,2023-08-23,LOC004,45-54,Women,Studio Regular,Gym,False
CUST024793,2023-10-21,LOC008,18-24,Men,Studio Regular,Pilates,True
CUST024794,2025-11-12,LOC001,35-44,Women,Urban Runner,Running,True
CUST024795,2025-04-23,LOC002,25-34,Women,Studio Regular,Pilates,True
CUST024796,2024-12-23,LOC003,35-44,Women,Studio Regular,Pilates,False
CUST024797,2025-11-02,LOC012,25-34,Women,Studio Regular,Pilates,True
CUST024798,2023-03-08,LOC004,25-34,Men,Urban Runner,Running,True
CUST024799,2024-11-17,LOC004,25-34,Women,Active Lifestyle,Hiking,True
CUST024800,2025-09-25,LOC009,55+,Men,Studio Regular,Gym,True
CUST024801,2025-07-19,LOC001,25-34,Women,Urban Runner,Pilates,True
CUST024802,2024-12-02,LOC001,55+,Women,Urban Runner,Running,False
CUST024803,2025-01-02,LOC003,45-54,Women,Urban Runner,Running,True
CUST024804,2023-07-14,LOC009,35-44,Women,Urban Runner,Running,True
CUST024805,2023-05-07,LOC012,25-34,Women,Outdoor Explorer,Hiking,True
CUST024806,2024-03-20,LOC001,25-34,Women,Active Lifestyle,Pilates,True
CUST024807,2025-10-23,LOC001,25-34,Women,Urban Runner,Running,True
CUST024808,2023-05-09,LOC013,25-34,Men,Performance Athlete,Gym,True
CUST024809,2025-06-13,LOC009,18-24,Women,Studio Regular,Gym,False
CUST024810,2023-07-27,LOC006,18-24,Women,Performance Athlete,Trail,True
CUST024811,2024-12-05,LOC005,35-44,Men,Urban Runner,Running,True
CUST024812,2025-01-25,LOC002,45-54,Women,Urban Runner,Running,True
CUST024813,2025-08-30,LOC007,45-54,Women,Performance Athlete,Trail,True
CUST024814,2024-10-23,LOC004,45-54,Women,Urban Runner,Hiking,True
CUST024815,2025-10-03,LOC007,18-24,Women,Urban Runner,Running,True
CUST024816,2024-11-13,LOC001,35-44,Women,Studio Regular,Pilates,True
CUST024817,2025-07-26,LOC009,55+,Women,Active Lifestyle,Pilates,True
CUST024818,2025-12-08,LOC004,55+,Women,Active Lifestyle,Pilates,True
CUST024819,2024-03-19,LOC013,25-34,Women,Studio Regular,Gym,True
CUST024820,2023-01-28,LOC008,35-44,Women,Active Lifestyle,Gym,False
CUST024821,2025-02-24,LOC003,45-54,Women,Urban Runner,Running,True
CUST024822,2025-01-01,LOC001,25-34,Men,Studio Regular,Gym,True
CUST024823,2023-02-13,LOC013,55+,Men,Active Lifestyle,Multi-Sport,True
CUST024824,2024-01-09,LOC004,25-34,Men,Urban Runner,Gym,False
CUST024825,2024-07-23,LOC001,35-44,Men,Studio Regular,Pilates,True
CUST024826,2023-09-15,LOC013,18-24,Men,Urban Runner,Running,True
CUST024827,2025-01-16,LOC001,25-34,Women,Studio Regular,Pilates,True
CUST024828,2025-10-14,LOC003,25-34,Women,Urban Runner,Running,True
CUST024829,2024-11-03,LOC014,45-54,Women,Urban Runner,Running,True
CUST024830,2024-01-18,LOC001,18-24,Women,Urban Runner,Running,False
CUST024831,2023-05-10,LOC006,25-34,Men,Studio Regular,Gym,True
CUST024832,2025-03-25,LOC005,18-24,Women,Performance Athlete,Running,True
CUST024833,2023-05-06,LOC012,18-24,Men,Active Lifestyle,Gym,False
CUST024834,2023-03-17,LOC001,45-54,Women,Active Lifestyle,Multi-Sport,True
CUST024835,2024-01-23,LOC001,55+,Women,Performance Athlete,Running,True
CUST024836,2024-12-12,LOC011,25-34,Men,Active Lifestyle,Multi-Sport,True
CUST024837,2025-10-16,LOC012,35-44,Women,Active Lifestyle,Multi-Sport,False
CUST024838,2023-02-20,LOC004,45-54,Women,Outdoor Explorer,Running,True
CUST024839,2024-05-04,LOC001,18-24,Women,Studio Regular,Gym,False
CUST024840,2025-08-26,LOC007,18-24,Men,Active Lifestyle,Gym,False
CUST024841,2025-02-22,LOC005,18-24,Men,Outdoor Explorer,Hiking,True
CUST024842,2025-01-21,LOC001,35-44,Women,Performance Athlete,Pilates,True
CUST024843,2025-04-11,LOC004,18-24,Women,Urban Runner,Pilates,False
CUST024844,2024-11-03,LOC008,18-24,Men,Urban Runner,Running,True
CUST024845,2023-03-23,LOC004,25-34,Women,Studio Regular,Multi-Sport,False
CUST024846,2024-05-20,LOC004,25-34,Women,Performance Athlete,Multi-Sport,True
CUST024847,2025-02-07,LOC013,55+,Men,Studio Regular,Gym,False
CUST024848,2025-04-10,LOC002,55+,Women,Outdoor Explorer,Hiking,True
CUST024849,2025-09-06,LOC004,18-24,Men,Performance Athlete,Running,True
CUST024850,2024-02-08,LOC001,25-34,Women,Active Lifestyle,Trail,False
CUST024851,2024-03-21,LOC009,35-44,Women,Urban Runner,Running,False
CUST024852,2025-10-10,LOC014,35-44,Men,Urban Runner,Running,False
CUST024853,2024-09-08,LOC013,25-34,Women,Urban Runner,Running,True
CUST024854,2024-11-02,LOC001,25-34,Women,Performance Athlete,Trail,True
CUST024855,2024-03-05,LOC009,25-34,Women,Performance Athlete,Running,True
CUST024856,2025-05-11,LOC004,35-44,Men,Urban Runner,Running,True
CUST024857,2024-04-16,LOC002,25-34,Women,Urban Runner,Running,True
CUST024858,2023-01-14,LOC013,35-44,Women,Studio Regular,Gym,True
CUST024859,2025-05-30,LOC011,25-34,Men,Urban Runner,Running,False
CUST024860,2023-09-18,LOC001,45-54,Non-Binary / Other,Performance Athlete,Running,True
CUST024861,2023-06-17,LOC001,25-34,Women,Active Lifestyle,Pilates,False
CUST024862,2025-03-08,LOC012,45-54,Women,Outdoor Explorer,Gym,True
CUST024863,2024-11-29,LOC007,18-24,Men,Active Lifestyle,Trail,False
CUST024864,2024-12-22,LOC002,18-24,Men,Studio Regular,Gym,True
CUST024865,2024-03-12,LOC004,18-24,Men,Studio Regular,Gym,True
CUST024866,2024-09-23,LOC011,25-34,Women,Performance Athlete,Trail,False
CUST024867,2023-03-23,LOC007,25-34,Women,Studio Regular,Multi-Sport,True
CUST024868,2025-08-20,LOC012,35-44,Men,Urban Runner,Running,False
CUST024869,2023-10-01,LOC002,35-44,Men,Urban Runner,Pilates,True
CUST024870,2023-12-24,LOC011,25-34,Men,Outdoor Explorer,Trail,True
CUST024871,2024-09-09,LOC007,45-54,Men,Urban Runner,Running,True
CUST024872,2023-12-05,LOC003,18-24,Women,Studio Regular,Pilates,True
CUST024873,2023-06-21,LOC012,55+,Women,Active Lifestyle,Gym,True
CUST024874,2024-12-15,LOC007,45-54,Women,Active Lifestyle,Pilates,True
CUST024875,2025-03-31,LOC001,35-44,Women,Outdoor Explorer,Running,False
CUST024876,2024-10-12,LOC005,35-44,Men,Urban Runner,Running,True
CUST024877,2025-06-28,LOC009,35-44,Men,Urban Runner,Running,True
CUST024878,2025-08-19,LOC007,45-54,Women,Urban Runner,Running,False
CUST024879,2023-11-24,LOC005,35-44,Men,Outdoor Explorer,Running,True
CUST024880,2024-04-09,LOC009,25-34,Men,Studio Regular,Gym,True
CUST024881,2025-05-01,LOC008,25-34,Women,Outdoor Explorer,Trail,True
CUST024882,2024-05-21,LOC003,35-44,Men,Active Lifestyle,Hiking,True
CUST024883,2023-06-09,LOC009,55+,Women,Active Lifestyle,Hiking,False
CUST024884,2025-09-02,LOC007,18-24,Men,Active Lifestyle,Multi-Sport,True
CUST024885,2024-11-17,LOC007,25-34,Women,Urban Runner,Gym,True
CUST024886,2024-12-03,LOC001,45-54,Men,Active Lifestyle,Running,True
CUST024887,2023-07-03,LOC010,35-44,Women,Active Lifestyle,Gym,False
CUST024888,2024-12-26,LOC013,25-34,Men,Studio Regular,Gym,True
CUST024889,2025-11-26,LOC012,45-54,Women,Outdoor Explorer,Trail,False
CUST024890,2025-05-26,LOC014,25-34,Women,Active Lifestyle,Gym,True
CUST024891,2025-05-24,LOC003,35-44,Women,Urban Runner,Running,True
CUST024892,2024-08-22,LOC001,45-54,Men,Urban Runner,Trail,True
CUST024893,2025-10-13,LOC001,18-24,Women,Urban Runner,Running,True
CUST024894,2025-11-01,LOC013,45-54,Women,Studio Regular,Gym,True
CUST024895,2024-01-17,LOC003,45-54,Men,Active Lifestyle,Gym,True
CUST024896,2025-05-02,LOC009,35-44,Men,Urban Runner,Running,True
CUST024897,2024-07-13,LOC005,45-54,Women,Active Lifestyle,Gym,False
CUST024898,2024-07-25,LOC007,25-34,Men,Active Lifestyle,Hiking,True
CUST024899,2023-02-25,LOC010,35-44,Women,Studio Regular,Gym,False
CUST024900,2025-05-17,LOC007,45-54,Men,Urban Runner,Trail,True
CUST024901,2024-11-14,LOC013,25-34,Men,Active Lifestyle,Hiking,True
CUST024902,2024-10-17,LOC001,45-54,Men,Active Lifestyle,Hiking,True
CUST024903,2025-12-24,LOC007,18-24,Women,Studio Regular,Hiking,True
CUST024904,2025-02-12,LOC012,35-44,Men,Active Lifestyle,Running,False
CUST024905,2025-02-18,LOC014,25-34,Women,Performance Athlete,Trail,False
CUST024906,2024-10-19,LOC007,35-44,Women,Urban Runner,Running,True
CUST024907,2024-03-05,LOC004,25-34,Men,Studio Regular,Gym,True
CUST024908,2025-11-08,LOC007,18-24,Women,Studio Regular,Trail,False
CUST024909,2025-06-07,LOC008,25-34,Women,Outdoor Explorer,Trail,True
CUST024910,2024-06-13,LOC001,25-34,Men,Active Lifestyle,Hiking,True
CUST024911,2025-06-21,LOC012,45-54,Women,Outdoor Explorer,Trail,False
CUST024912,2024-04-16,LOC004,18-24,Men,Studio Regular,Pilates,True
CUST024913,2023-09-30,LOC012,55+,Men,Active Lifestyle,Gym,True
CUST024914,2023-01-29,LOC008,55+,Men,Outdoor Explorer,Hiking,False
CUST024915,2024-01-07,LOC004,25-34,Men,Outdoor Explorer,Hiking,True
CUST024916,2025-08-09,LOC001,55+,Men,Active Lifestyle,Multi-Sport,True
CUST024917,2025-05-12,LOC009,45-54,Men,Active Lifestyle,Running,True
CUST024918,2024-09-17,LOC001,45-54,Women,Urban Runner,Running,False
CUST024919,2023-12-01,LOC011,35-44,Women,Urban Runner,Trail,True
CUST024920,2025-06-03,LOC001,55+,Men,Urban Runner,Running,True
CUST024921,2025-01-28,LOC014,18-24,Women,Performance Athlete,Gym,False
CUST024922,2025-02-17,LOC011,35-44,Men,Urban Runner,Trail,True
CUST024923,2023-11-13,LOC009,25-34,Women,Outdoor Explorer,Multi-Sport,True
