customer_id,acquisition_date,acquisition_channel,campaign_id,first_touch_channel,last_touch_channel,acquisition_device,acquisition_platform,referral_flag
CUST014130,2024-11-09,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST014131,2025-01-29,Paid Search,CAMP0038,Community Event,Paid Search,Desktop,Website,False
CUST014132,2025-07-28,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014133,2024-09-17,Referral,,Referral,Referral,Desktop,Website,True
CUST014134,2025-09-24,Direct,,Direct,Direct,Mobile,Website,False
CUST014135,2023-05-01,Organic Search,,Community Event,Organic Search,Mobile,Website,False
CUST014136,2024-01-27,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST014137,2024-06-16,Direct,,Direct,Direct,Desktop,Website,False
CUST014138,2023-06-07,Paid Social,,Organic Search,Paid Social,Desktop,Website,False
CUST014139,2025-08-17,Paid Social,,Direct,Paid Social,Desktop,Website,False
CUST014140,2024-06-07,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST014141,2024-03-17,Organic Search,,Community Event,Organic Search,Mobile,iOS,False
CUST014142,2024-07-05,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014143,2025-02-02,Paid Social,CAMP0029,Community Event,Paid Social,Mobile,Website,False
CUST014144,2024-06-10,Organic Search,,Paid Search,Organic Search,Mobile,Android,False
CUST014145,2025-08-18,Organic Social,,Referral,Organic Social,Mobile,Android,False
CUST014146,2025-12-08,Community Event,,Organic Social,Community Event,Mobile,Website,False
CUST014147,2023-08-13,Direct,,Direct,Direct,Mobile,iOS,False
CUST014148,2024-01-23,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST014149,2024-08-06,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014150,2025-04-18,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014151,2025-04-04,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST014152,2024-12-10,Direct,,Organic Search,Direct,Desktop,Website,False
CUST014153,2023-02-15,Community Event,,Community Event,Community Event,Mobile,iOS,False
CUST014154,2023-11-22,Direct,,Paid Search,Direct,Mobile,iOS,False
CUST014155,2025-04-30,Paid Social,CAMP0018,Paid Social,Paid Social,Mobile,Website,False
CUST014156,2023-03-20,Direct,,Direct,Direct,Mobile,Website,False
CUST014157,2023-05-23,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST014158,2024-05-10,Influencer,,Influencer,Influencer,Mobile,iOS,False
CUST014159,2023-07-05,Organic Social,,Influencer,Organic Social,Mobile,Android,False
CUST014160,2024-02-06,Organic Search,,Organic Social,Organic Search,Desktop,Website,False
CUST014161,2023-10-03,Direct,,Direct,Direct,Desktop,Website,False
CUST014162,2023-11-15,Direct,,Influencer,Direct,Desktop,Website,False
CUST014163,2023-03-22,Direct,,Direct,Direct,Mobile,Website,False
CUST014164,2023-06-20,Direct,,Paid Social,Direct,Mobile,Website,False
CUST014165,2024-01-01,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST014166,2024-03-07,Organic Social,,Influencer,Organic Social,Mobile,Website,False
CUST014167,2025-06-28,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST014168,2024-04-23,Referral,,Referral,Referral,Desktop,Website,True
CUST014169,2025-01-22,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014170,2025-05-26,Direct,,Paid Search,Direct,Mobile,Website,False
CUST014171,2025-09-22,Direct,,Direct,Direct,Mobile,Android,False
CUST014172,2024-10-04,Organic Social,,Influencer,Organic Social,Desktop,Website,False
CUST014173,2023-06-02,Organic Social,,Organic Search,Organic Social,Mobile,Website,False
CUST014174,2025-04-19,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST014175,2025-05-19,Community Event,,Organic Search,Community Event,Desktop,Website,False
CUST014176,2023-08-18,Paid Search,,Direct,Paid Search,Desktop,Website,False
CUST014177,2025-08-05,Referral,,Referral,Referral,Mobile,Android,True
CUST014178,2025-09-20,Referral,,Paid Search,Referral,Mobile,iOS,True
CUST014179,2023-06-26,Direct,,Organic Search,Direct,Mobile,Website,False
CUST014180,2023-04-12,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST014181,2024-07-01,Organic Social,,Organic Social,Organic Social,Mobile,Android,False
CUST014182,2025-10-25,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST014183,2024-06-24,Influencer,CAMP0032,Organic Search,Influencer,Desktop,Website,False
CUST014184,2024-01-05,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST014185,2023-03-28,Paid Social,CAMP0058,Paid Social,Paid Social,Mobile,Website,False
CUST014186,2024-10-04,Community Event,,Community Event,Community Event,Mobile,iOS,False
CUST014187,2024-11-26,Organic Social,,Paid Search,Organic Social,Mobile,Android,False
CUST014188,2025-08-21,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014189,2023-03-20,Referral,,Referral,Referral,Mobile,Website,True
CUST014190,2024-07-18,Organic Search,,Paid Social,Organic Search,Desktop,Website,False
CUST014191,2025-04-05,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST014192,2023-11-03,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST014193,2023-06-04,Influencer,,Influencer,Influencer,Desktop,Website,False
CUST014194,2024-05-28,Influencer,,Community Event,Influencer,Desktop,Website,False
CUST014195,2025-10-02,Organic Search,,Direct,Organic Search,Mobile,iOS,False
CUST014196,2025-04-29,Paid Social,CAMP0018,Referral,Paid Social,Mobile,Website,False
CUST014197,2024-06-02,Paid Social,,Community Event,Paid Social,Mobile,Website,False
CUST014198,2023-10-13,Direct,,Influencer,Direct,Desktop,Website,False
CUST014199,2025-06-20,Community Event,,Community Event,Community Event,Mobile,iOS,False
CUST014200,2024-01-07,Community Event,,Community Event,Community Event,Mobile,iOS,False
CUST014201,2025-06-08,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014202,2025-12-13,Referral,,Referral,Referral,Mobile,Website,True
CUST014203,2023-05-14,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST014204,2024-12-06,Organic Search,,Influencer,Organic Search,Mobile,iOS,False
CUST014205,2025-07-23,Influencer,,Community Event,Influencer,Mobile,Website,False
CUST014206,2024-01-15,Direct,,Direct,Direct,Desktop,Website,False
CUST014207,2025-05-09,Direct,,Organic Search,Direct,Desktop,Website,False
CUST014208,2025-03-13,Organic Social,,Referral,Organic Social,Mobile,iOS,False
CUST014209,2024-04-04,Direct,,Referral,Direct,Desktop,Website,False
CUST014210,2025-08-18,Paid Social,CAMP0026,Paid Social,Paid Social,Mobile,Website,False
CUST014211,2024-11-29,Referral,,Referral,Referral,Mobile,Website,True
CUST014212,2024-09-20,Direct,,Direct,Direct,Desktop,Website,False
CUST014213,2025-12-28,Paid Search,CAMP0054,Paid Search,Paid Search,Mobile,Website,False
CUST014214,2025-11-01,Organic Search,,Paid Search,Organic Search,Mobile,Website,False
CUST014215,2025-05-07,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014216,2024-12-16,Organic Social,,Direct,Organic Social,Desktop,Website,False
CUST014217,2025-08-03,Paid Social,CAMP0039,Paid Social,Paid Social,Mobile,Website,False
CUST014218,2024-05-07,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST014219,2025-01-11,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST014220,2024-11-18,Organic Search,,Direct,Organic Search,Mobile,iOS,False
CUST014221,2025-09-10,Influencer,,Organic Social,Influencer,Mobile,Android,False
CUST014222,2023-02-10,Direct,,Direct,Direct,Desktop,Website,False
CUST014223,2024-01-11,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST014224,2025-01-20,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014225,2025-10-29,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014226,2025-07-30,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014227,2023-10-28,Organic Social,,Organic Search,Organic Social,Mobile,Website,False
CUST014228,2023-12-13,Direct,,Direct,Direct,Desktop,Website,False
CUST014229,2024-09-25,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014230,2025-03-19,Direct,,Organic Social,Direct,Desktop,Website,False
CUST014231,2024-10-12,Paid Social,,Community Event,Paid Social,Mobile,Website,False
CUST014232,2024-05-20,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST014233,2023-10-03,Direct,,Direct,Direct,Desktop,Website,False
CUST014234,2025-07-19,Paid Social,CAMP0039,Referral,Paid Social,Mobile,Android,False
CUST014235,2025-08-19,Paid Social,CAMP0026,Community Event,Paid Social,Mobile,Website,False
CUST014236,2025-12-20,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST014237,2024-12-17,Direct,,Direct,Direct,Mobile,Website,False
CUST014238,2024-05-19,Paid Social,,Organic Social,Paid Social,Mobile,iOS,False
CUST014239,2025-03-07,Organic Search,,Influencer,Organic Search,Mobile,Website,False
CUST014240,2023-01-23,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014241,2023-09-25,Paid Search,CAMP0016,Paid Search,Paid Search,Desktop,Website,False
CUST014242,2024-02-17,Direct,,Referral,Direct,Mobile,Android,False
CUST014243,2024-08-03,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014244,2025-10-08,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014245,2024-08-15,Paid Social,,Direct,Paid Social,Mobile,Android,False
CUST014246,2024-04-02,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST014247,2024-04-08,Organic Search,,Organic Search,Organic Search,Mobile,Android,False
CUST014248,2024-07-12,Paid Social,,Paid Social,Paid Social,Mobile,Android,False
CUST014249,2024-07-17,Organic Search,,Referral,Organic Search,Mobile,Website,False
CUST014250,2025-12-13,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST014251,2023-12-12,Referral,,Organic Social,Referral,Mobile,Website,True
CUST014252,2023-05-01,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST014253,2025-11-30,Paid Search,,Direct,Paid Search,Desktop,Website,False
CUST014254,2024-09-13,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST014255,2025-12-23,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST014256,2024-01-01,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST014257,2025-10-25,Community Event,,Paid Social,Community Event,Mobile,iOS,False
CUST014258,2025-07-30,Paid Search,,Direct,Paid Search,Desktop,Website,False
CUST014259,2025-01-14,Referral,,Referral,Referral,Mobile,iOS,True
CUST014260,2025-12-15,Paid Search,CAMP0054,Organic Search,Paid Search,Desktop,Website,False
CUST014261,2025-01-16,Paid Social,,Paid Search,Paid Social,Mobile,iOS,False
CUST014262,2025-08-01,Referral,,Influencer,Referral,Mobile,Android,True
CUST014263,2023-08-13,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST014264,2025-11-10,Paid Social,CAMP0002,Paid Social,Paid Social,Mobile,Website,False
CUST014265,2023-03-21,Paid Social,CAMP0058,Paid Social,Paid Social,Mobile,iOS,False
CUST014266,2024-03-30,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST014267,2024-08-24,Organic Social,,Organic Search,Organic Social,Mobile,iOS,False
CUST014268,2025-11-18,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST014269,2024-02-17,Referral,,Organic Social,Referral,Mobile,Website,True
CUST014270,2025-08-14,Direct,,Direct,Direct,Mobile,Android,False
CUST014271,2024-12-05,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014272,2024-12-12,Paid Social,,Paid Search,Paid Social,Mobile,Website,False
CUST014273,2025-05-14,Paid Search,,Organic Social,Paid Search,Mobile,Website,False
CUST014274,2025-04-06,Influencer,,Organic Search,Influencer,Desktop,Website,False
CUST014275,2024-10-18,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014276,2023-10-12,Paid Social,CAMP0050,Paid Social,Paid Social,Mobile,Website,False
CUST014277,2023-12-01,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014278,2024-07-08,Paid Social,,Paid Search,Paid Social,Mobile,Android,False
CUST014279,2023-01-26,Direct,,Direct,Direct,Desktop,Website,False
CUST014280,2023-07-12,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST014281,2025-07-09,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST014282,2023-02-18,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014283,2025-04-20,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST014284,2025-03-24,Organic Search,,Paid Social,Organic Search,Mobile,Website,False
CUST014285,2025-01-30,Organic Search,,Referral,Organic Search,Desktop,Website,False
CUST014286,2025-09-14,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST014287,2025-12-04,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST014288,2024-11-04,Community Event,,Referral,Community Event,Desktop,Website,False
CUST014289,2023-12-13,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014290,2023-12-10,Direct,,Direct,Direct,Desktop,Website,False
CUST014291,2025-12-25,Influencer,,Influencer,Influencer,Mobile,Android,False
CUST014292,2024-11-09,Direct,,Direct,Direct,Mobile,Website,False
CUST014293,2025-07-01,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST014294,2024-06-10,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST014295,2025-06-22,Paid Social,CAMP0036,Paid Social,Paid Social,Mobile,Android,False
CUST014296,2025-11-07,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST014297,2025-03-01,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014298,2023-05-12,Paid Social,,Influencer,Paid Social,Desktop,Website,False
CUST014299,2025-12-12,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014300,2023-03-14,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST014301,2023-05-15,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST014302,2023-06-04,Paid Search,CAMP0006,Paid Search,Paid Search,Mobile,iOS,False
CUST014303,2024-10-25,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST014304,2024-10-20,Direct,,Direct,Direct,Mobile,iOS,False
CUST014305,2025-01-18,Direct,,Direct,Direct,Mobile,iOS,False
CUST014306,2024-09-29,Referral,,Referral,Referral,Mobile,iOS,True
CUST014307,2023-09-16,Referral,,Paid Social,Referral,Mobile,Android,True
CUST014308,2024-10-13,Paid Search,,Influencer,Paid Search,Desktop,Website,False
CUST014309,2023-10-15,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST014310,2023-11-06,Organic Search,,Influencer,Organic Search,Mobile,iOS,False
CUST014311,2023-05-20,Organic Search,,Organic Search,Organic Search,Mobile,Android,False
CUST014312,2025-02-22,Organic Search,,Paid Search,Organic Search,Mobile,Website,False
CUST014313,2024-05-13,Paid Social,,Influencer,Paid Social,Mobile,Website,False
CUST014314,2024-05-28,Direct,,Direct,Direct,Tablet,Website,False
CUST014315,2024-11-26,Referral,,Paid Search,Referral,Mobile,Website,True
CUST014316,2024-05-03,Paid Search,,Referral,Paid Search,Mobile,Website,False
CUST014317,2025-02-25,Paid Search,,Paid Social,Paid Search,Desktop,Website,False
CUST014318,2023-08-21,Community Event,,Organic Social,Community Event,Mobile,Website,False
CUST014319,2023-03-18,Paid Social,CAMP0058,Organic Search,Paid Social,Mobile,Website,False
CUST014320,2025-10-13,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST014321,2024-05-25,Direct,,Direct,Direct,Mobile,Website,False
CUST014322,2023-02-26,Direct,,Direct,Direct,Mobile,iOS,False
CUST014323,2024-09-09,Organic Search,,Referral,Organic Search,Mobile,Website,False
CUST014324,2023-06-06,Community Event,,Referral,Community Event,Mobile,Website,False
CUST014325,2024-07-31,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST014326,2024-10-24,Direct,,Paid Social,Direct,Mobile,Website,False
CUST014327,2025-07-20,Paid Social,CAMP0039,Paid Social,Paid Social,Mobile,Android,False
CUST014328,2025-01-10,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST014329,2024-12-26,Paid Social,,Paid Social,Paid Social,Tablet,Website,False
CUST014330,2024-11-18,Community Event,,Community Event,Community Event,Tablet,Website,False
CUST014331,2024-11-26,Organic Search,,Paid Search,Organic Search,Mobile,Website,False
CUST014332,2024-04-30,Direct,,Direct,Direct,Mobile,Website,False
CUST014333,2023-03-11,Direct,,Direct,Direct,Mobile,iOS,False
CUST014334,2023-01-24,Direct,,Direct,Direct,Mobile,iOS,False
CUST014335,2024-06-25,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014336,2023-10-23,Paid Social,CAMP0050,Paid Social,Paid Social,Desktop,Website,False
CUST014337,2023-03-14,Direct,,Paid Search,Direct,Mobile,Website,False
CUST014338,2025-12-06,Paid Search,CAMP0054,Paid Search,Paid Search,Mobile,iOS,False
CUST014339,2025-07-18,Direct,,Direct,Direct,Mobile,Website,False
CUST014340,2024-06-06,Influencer,CAMP0032,Influencer,Influencer,Desktop,Website,False
CUST014341,2024-09-01,Direct,,Influencer,Direct,Mobile,iOS,False
CUST014342,2023-03-20,Paid Social,CAMP0058,Paid Social,Paid Social,Mobile,Website,False
CUST014343,2023-12-11,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST014344,2024-11-17,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST014345,2025-03-07,Organic Search,,Paid Social,Organic Search,Mobile,iOS,False
CUST014346,2025-10-06,Paid Search,,Direct,Paid Search,Desktop,Website,False
CUST014347,2024-01-29,Paid Social,CAMP0015,Paid Social,Paid Social,Desktop,Website,False
CUST014348,2024-11-10,Paid Social,CAMP0010,Community Event,Paid Social,Mobile,Website,False
CUST014349,2025-07-18,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST014350,2025-08-14,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST014351,2025-03-14,Community Event,,Community Event,Community Event,Desktop,Website,False
